loc,v(g),ev(g),iv(g),defects
22,1,1,1,0
14,1,1,1,0
5,1,1,1,0
16,3,1,3,0
16,3,1,3,0
10,1,1,1,0
34,3,1,3,0
27,1,1,1,0
19,3,1,2,0
63,5,1,2,0
5,1,1,1,0
20,11,5,2,0
34,6,6,2,0
20,1,1,1,0
20,2,1,2,0
7,1,1,1,0
24,3,1,3,0
16,3,1,3,0
5,1,1,1,0
16,3,1,3,0
18,4,3,3,0
7,2,1,2,0
18,2,1,2,0
7,1,1,1,0
24,1,1,1,0
20,1,1,1,0
26,1,1,1,0
50,4,1,4,0
18,1,1,1,0
43,7,6,4,0
18,1,1,1,0
60,7,1,7,0
16,1,1,1,0
16,1,1,1,0
21,2,1,2,0
16,2,1,2,0
19,1,1,1,0
15,1,1,1,0
22,2,1,1,0
19,1,1,1,0
23,3,1,1,0
24,2,1,1,0
23,1,1,1,0
22,2,1,1,0
29,3,1,3,0
54,6,1,3,0
18,1,1,1,0
23,2,1,1,0
17,1,1,1,0
13,2,1,2,0
13,1,1,1,0
35,5,1,2,0
26,2,1,2,0
31,4,1,3,0
20,1,1,1,0
20,1,1,1,0
20,1,1,1,0
31,1,1,1,0
21,1,1,1,0
8,1,1,1,0
33,7,3,6,0
22,1,1,1,0
17,1,1,1,0
44,11,6,6,0
44,11,6,6,0
25,2,1,2,0
18,2,1,2,0
16,3,1,2,0
40,4,1,4,0
24,1,1,1,0
64,8,4,8,0
27,8,8,6,0
38,9,1,9,0
22,5,1,5,0
29,6,6,2,0
16,1,1,1,0
29,6,5,4,0
11,1,1,1,0
23,3,1,2,0
29,1,1,1,0
16,1,1,1,0
21,2,1,2,0
22,3,1,3,0
15,1,1,1,0
27,1,1,1,0
8,1,1,1,0
36,12,10,6,0
48,17,15,8,0
31,4,1,3,0
25,7,5,4,0
24,1,1,1,0
50,17,15,8,0
8,1,1,1,0
8,1,1,1,0
15,2,1,2,0
8,1,1,1,0
8,1,1,1,0
41,14,12,7,0
13,1,1,1,0
30,6,1,4,0
31,4,1,3,0
74,9,7,5,0
34,1,1,1,0
12,2,1,2,0
28,9,7,5,0
13,1,1,1,0
31,4,1,3,0
29,4,1,3,0
19,1,1,1,0
22,1,1,1,0
12,1,1,1,0
13,1,1,1,0
8,1,1,1,0
23,3,1,3,0
24,1,1,1,0
11,1,1,1,0
13,4,1,4,0
19,3,1,3,0
12,3,1,2,0
12,3,1,2,0
24,4,1,2,0
21,2,1,2,0
21,2,1,2,0
26,1,1,1,0
21,2,1,2,0
29,1,1,1,0
16,1,1,1,0
15,3,1,2,0
19,1,1,1,0
11,1,1,1,0
15,3,1,2,0
16,2,1,2,0
28,1,1,1,0
24,1,1,1,0
20,1,1,1,0
20,1,1,1,0
46,7,3,4,0
41,3,1,2,0
68,11,8,6,0
27,1,1,1,0
24,1,1,1,0
46,9,1,3,0
14,1,1,1,0
14,1,1,1,0
72,19,1,17,0
33,2,1,2,0
12,1,1,1,0
12,1,1,1,0
19,2,1,2,0
15,1,1,1,0
15,1,1,1,0
17,1,1,1,0
18,1,1,1,0
17,1,1,1,0
53,4,1,3,0
20,1,1,1,0
10,4,3,2,0
14,1,1,1,0
17,1,1,1,0
117,13,1,3,0
15,1,1,1,0
14,1,1,1,0
12,1,1,1,0
42,6,1,2,0
16,1,1,1,0
14,3,1,2,0
63,3,1,3,0
6,1,1,1,0
13,3,3,2,0
107,12,1,3,0
86,18,1,12,0
28,2,1,2,0
13,1,1,1,0
32,5,1,4,0
20,5,3,2,0
16,2,1,2,0
23,3,3,2,0
54,4,1,4,0
40,4,4,4,0
17,2,1,2,0
18,2,1,2,0
57,4,4,3,0
11,1,1,1,0
110,14,10,10,0
29,3,1,3,0
31,5,1,3,0
34,3,1,2,0
41,1,1,1,0
12,4,1,3,0
25,4,1,2,0
14,1,1,1,0
20,3,1,3,0
37,5,1,4,0
24,4,1,2,0
12,3,1,2,0
33,2,1,2,0
9,1,1,1,0
16,2,1,2,0
29,2,1,2,0
33,2,1,2,0
24,1,1,1,0
23,1,1,1,0
5,1,1,1,0
10,1,1,1,0
28,5,5,4,0
19,2,1,2,0
6,1,1,1,0
14,1,1,1,0
22,1,1,1,0
18,1,1,1,0
22,3,1,3,0
53,7,1,4,0
57,5,5,3,0
88,14,5,13,0
22,1,1,1,0
23,1,1,1,0
18,1,1,1,0
29,1,1,1,0
30,1,1,1,0
70,12,1,8,0
19,3,1,2,0
31,4,1,3,0
35,12,10,6,0
8,1,1,1,0
13,2,1,2,0
45,16,14,8,0
13,1,1,1,0
13,1,1,1,0
37,7,4,2,0
54,7,1,7,0
33,5,1,1,0
9,1,1,1,0
20,1,1,1,0
9,1,1,1,0
23,1,1,1,0
26,2,1,2,0
21,10,9,2,0
70,11,6,5,0
10,1,1,1,0
15,3,1,2,0
66,11,7,4,0
78,11,7,4,0
73,9,3,8,0
163,19,16,6,0
28,3,1,3,0
4,1,1,1,0
37,8,7,4,0
38,8,7,4,0
4,1,1,1,0
46,9,7,1,0
30,1,1,1,0
17,3,1,2,0
7,2,1,2,0
14,2,1,2,0
14,2,1,2,0
7,1,1,1,0
14,2,1,1,0
4,1,1,1,0
6,1,1,1,0
27,6,1,3,0
10,4,4,1,0
79,28,27,13,0
89,8,1,7,0
86,13,3,12,0
60,14,1,1,0
20,3,1,3,0
32,6,5,5,0
95,17,7,9,0
11,2,1,2,0
32,4,1,4,0
22,9,5,4,0
122,14,1,1,0
5,1,1,1,0
80,28,26,27,0
4,1,1,1,0
5,1,1,1,0
15,4,3,2,0
31,6,5,1,0
21,4,1,2,0
5,1,1,1,0
9,3,1,2,0
4,2,1,1,0
6,1,1,1,0
22,3,1,3,0
4,1,1,1,0
9,4,1,3,0
7,2,1,1,0
33,6,6,6,0
29,3,1,3,0
32,6,1,6,0
109,13,11,6,0
21,4,3,4,0
22,4,3,4,0
32,6,1,6,0
5,1,1,1,0
10,2,1,2,0
16,3,1,2,0
14,5,5,3,0
30,3,1,3,0
28,2,1,2,0
25,4,1,2,0
26,11,5,1,0
7,2,1,1,0
7,2,1,1,0
29,6,1,2,0
4,1,1,1,0
15,3,3,1,0
42,5,1,5,0
8,1,1,1,0
13,3,1,1,0
12,1,1,1,0
4,1,1,1,0
4,1,1,1,0
6,1,1,1,0
96,35,31,35,0
10,2,1,2,0
5,1,1,1,0
34,19,19,19,0
32,7,5,1,0
28,9,7,3,0
44,9,4,7,0
24,3,3,2,0
18,2,1,2,0
42,5,1,4,0
42,5,1,4,0
42,5,1,4,0
24,3,1,3,0
23,2,1,2,0
25,2,1,2,0
9,1,1,1,0
13,4,1,3,0
15,2,1,2,0
5,1,1,1,0
24,5,1,3,0
28,3,1,3,0
21,2,1,2,0
24,3,1,3,0
12,4,1,2,0
31,5,1,2,0
11,2,1,1,0
4,1,1,1,0
4,1,1,1,0
131,16,4,3,0
4,1,1,1,0
26,5,1,2,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
33,3,1,3,0
23,3,1,3,0
37,3,1,3,0
41,9,1,5,0
4,1,1,1,0
12,2,1,2,0
9,1,1,1,0
5,1,1,1,0
80,18,15,13,0
63,11,1,11,0
5,1,1,1,0
5,1,1,1,0
22,4,1,2,0
18,3,3,1,0
28,4,4,3,0
18,2,1,2,0
42,15,11,6,0
149,10,1,8,0
13,1,1,1,0
23,3,1,3,0
77,7,4,6,0
127,17,5,8,0
13,3,1,3,0
10,3,3,2,0
15,4,4,3,0
15,4,4,3,0
15,3,1,3,0
13,1,1,1,0
6,1,1,1,0
4,1,1,1,0
4,1,1,1,0
8,1,1,1,0
43,4,3,3,0
11,1,1,1,0
68,9,9,8,0
31,6,1,5,0
22,3,1,3,0
24,7,3,2,0
20,4,4,2,0
13,3,1,1,0
13,3,1,1,0
6,1,1,1,0
4,1,1,1,0
34,8,6,4,0
74,12,1,1,0
4,1,1,1,0
4,1,1,1,0
6,1,1,1,0
11,1,1,1,0
7,1,1,1,0
6,1,1,1,0
12,1,1,1,0
4,1,1,1,0
23,5,5,4,0
16,5,4,5,0
21,2,1,2,0
13,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
50,3,1,3,0
7,2,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
18,4,1,4,0
5,1,1,1,0
9,1,1,1,0
10,3,3,2,0
18,2,1,2,0
18,2,1,2,0
16,4,3,1,0
16,4,3,1,0
4,1,1,1,0
17,2,1,2,0
10,4,3,2,0
4,1,1,1,0
13,3,3,2,0
10,3,3,1,0
34,8,1,5,0
34,8,1,5,0
9,4,4,1,0
10,2,1,2,0
8,2,1,1,0
5,1,1,1,0
11,2,1,2,0
145,10,1,8,0
74,2,1,2,0
4,1,1,1,0
11,1,1,1,0
12,1,1,1,0
9,1,1,1,0
8,1,1,1,0
15,2,1,2,0
34,13,13,7,0
18,4,1,3,0
4,1,1,1,0
4,1,1,1,0
18,4,1,2,0
4,1,1,1,0
4,1,1,1,0
6,1,1,1,0
14,3,1,1,0
9,2,1,2,0
19,6,1,6,0
5,1,1,1,0
15,2,1,2,0
16,2,1,2,0
11,2,1,1,0
14,2,1,2,0
11,4,4,4,0
15,2,1,2,0
4,1,1,1,0
4,1,1,1,0
63,12,11,6,0
4,1,1,1,0
29,4,1,4,0
60,7,1,7,0
6,1,1,1,0
4,1,1,1,0
11,2,1,1,0
4,1,1,1,0
7,1,1,1,0
13,2,1,2,0
17,7,7,5,0
16,3,1,3,0
12,3,3,2,0
15,13,13,1,0
20,2,1,2,0
10,1,1,1,0
54,5,1,2,0
9,1,1,1,0
38,6,3,2,0
10,2,1,2,0
17,5,3,2,0
19,2,1,2,0
8,1,1,1,0
4,1,1,1,0
17,4,3,3,0
42,5,1,5,0
10,1,1,1,0
22,5,3,2,0
23,3,1,3,0
7,1,1,1,0
198,46,19,17,0
15,2,1,1,0
22,1,1,1,0
4,1,1,1,0
22,1,1,1,0
22,1,1,1,0
4,1,1,1,0
18,4,4,4,0
23,5,5,3,0
22,7,1,1,0
4,1,1,1,0
6,1,1,1,0
45,8,3,7,0
7,3,3,1,0
4,1,1,1,0
4,1,1,1,0
16,5,5,5,0
4,1,1,1,0
29,5,1,2,0
46,5,1,4,0
51,8,4,6,0
23,4,1,2,0
34,3,1,3,0
97,11,5,6,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
6,2,1,1,0
5,1,1,1,0
44,6,6,2,0
74,7,1,4,0
17,5,3,2,0
114,15,8,5,0
27,8,8,7,0
17,2,1,2,0
43,15,15,13,0
35,14,14,13,0
18,2,1,1,0
17,2,1,2,0
44,8,8,6,0
31,11,11,10,0
23,3,1,2,0
37,14,14,13,0
17,2,1,2,0
23,2,1,2,0
23,2,1,2,0
23,2,1,2,0
30,5,1,1,0
29,4,1,4,0
35,5,1,5,0
7,1,1,1,0
12,2,1,2,0
13,3,1,1,0
4,1,1,1,0
24,3,3,2,0
50,9,1,5,0
17,1,1,1,0
16,3,1,2,0
32,5,1,5,0
32,5,1,5,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
7,2,1,1,0
5,1,1,1,0
13,3,1,1,0
11,2,1,2,0
11,2,1,2,0
4,1,1,1,0
37,4,4,4,0
35,7,1,6,0
4,1,1,1,0
14,3,1,3,0
23,4,3,3,0
17,4,3,2,0
11,3,1,3,0
6,1,1,1,0
29,6,1,2,0
4,1,1,1,0
7,1,1,1,0
64,8,5,6,0
27,8,8,7,0
37,14,14,13,0
17,2,1,2,0
22,2,1,2,0
22,2,1,2,0
22,2,1,2,0
76,10,1,8,0
25,3,1,2,0
55,8,1,7,0
12,3,1,2,0
5,1,1,1,0
5,1,1,1,0
17,1,1,1,0
17,2,1,1,0
54,13,12,8,0
7,2,1,1,0
5,1,1,1,0
4,1,1,1,0
11,1,1,1,0
24,2,1,2,0
26,3,1,2,0
10,2,1,2,0
26,5,1,3,0
29,5,4,5,0
11,2,1,2,0
40,5,1,5,0
46,8,6,3,0
5,1,1,1,0
27,5,1,1,0
4,1,1,1,0
46,4,1,3,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
34,4,1,4,0
29,5,1,4,0
8,2,1,2,0
8,2,1,1,0
95,24,12,9,0
51,7,1,5,0
47,5,1,5,0
4,1,1,1,0
62,9,6,4,0
20,2,1,1,0
4,1,1,1,0
5,1,1,1,0
11,2,1,2,0
5,1,1,1,0
18,3,1,3,0
7,1,1,1,0
5,1,1,1,0
15,1,1,1,0
13,1,1,1,0
10,2,1,1,0
5,1,1,1,0
45,6,3,4,0
13,3,3,2,0
25,5,1,4,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
10,4,1,4,0
26,3,1,2,0
33,3,1,3,0
7,2,1,1,0
16,6,3,3,0
9,2,1,2,0
24,2,1,2,0
9,1,1,1,0
11,2,1,1,0
4,1,1,1,0
10,2,1,2,0
5,1,1,1,0
18,4,1,3,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
8,1,1,1,0
28,3,1,3,0
63,11,1,11,0
14,3,1,3,0
16,2,1,2,0
16,2,1,2,0
19,3,1,3,0
46,10,6,3,0
6,1,1,1,0
7,1,1,1,0
18,5,1,2,0
27,6,1,1,0
4,1,1,1,0
70,11,1,7,0
36,5,1,5,0
11,2,1,2,0
11,2,1,2,0
4,1,1,1,0
21,3,3,3,0
4,1,1,1,0
36,3,1,3,0
42,6,1,1,0
55,10,1,10,0
4,1,1,1,0
12,2,1,2,0
12,2,1,2,0
12,2,1,2,0
4,1,1,1,0
63,6,1,6,0
6,1,1,1,0
48,6,1,6,0
11,1,1,1,0
15,2,1,2,0
29,6,4,5,0
80,13,5,9,0
22,4,1,2,0
16,2,1,2,0
10,5,5,5,0
22,3,1,3,0
5,1,1,1,0
17,2,1,2,0
17,2,1,2,0
17,2,1,2,0
40,9,5,8,0
10,1,1,1,0
32,6,4,5,0
99,13,4,12,0
27,6,4,5,0
31,6,4,5,0
23,5,4,4,0
24,5,4,4,0
39,10,10,9,0
27,5,1,3,0
27,2,1,1,0
17,4,4,1,0
26,7,6,7,0
13,2,1,1,0
17,2,1,2,0
11,2,1,2,0
11,2,1,2,0
68,8,1,3,0
4,1,1,1,0
4,1,1,1,0
3,1,1,1,0
18,1,1,1,0
16,3,1,1,0
13,2,1,1,0
6,1,1,1,0
4,1,1,1,0
195,11,1,9,0
153,28,7,16,0
112,8,1,7,0
29,5,1,4,0
5,1,1,1,0
21,3,1,3,0
11,2,1,1,0
6,1,1,1,0
5,1,1,1,0
12,2,1,2,0
172,20,1,18,0
8,2,1,2,0
34,7,1,3,0
5,1,1,1,0
30,4,1,3,0
22,4,1,1,0
8,2,1,2,0
57,12,7,6,0
9,2,1,2,0
22,3,1,1,0
40,6,1,2,0
11,1,1,1,0
4,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
49,3,1,1,0
54,7,4,5,0
16,2,1,1,0
15,3,1,3,0
18,4,1,1,0
23,5,1,1,0
7,4,1,2,0
6,1,1,1,0
54,6,1,4,0
41,7,1,7,0
26,4,1,4,0
41,7,1,7,0
15,1,1,1,0
5,1,1,1,0
5,1,1,1,0
44,7,1,7,0
5,1,1,1,0
5,1,1,1,0
53,8,1,8,0
4,1,1,1,0
32,4,1,1,0
15,4,1,3,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
16,4,1,1,0
70,5,1,2,0
46,3,1,3,0
34,7,5,4,0
9,1,1,1,0
5,1,1,1,0
5,1,1,1,0
4,1,1,1,0
10,3,3,1,0
4,1,1,1,0
4,1,1,1,0
20,3,3,2,0
20,3,3,2,0
19,3,3,2,0
22,4,1,2,0
40,3,1,1,0
4,1,1,1,0
4,1,1,1,0
11,2,1,2,0
10,1,1,1,0
4,1,1,1,0
23,4,1,4,0
41,3,1,1,0
26,2,1,2,0
86,7,1,4,0
19,3,3,3,0
82,19,17,10,0
67,18,12,5,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
31,3,3,2,0
14,2,1,1,0
21,4,4,1,0
33,2,1,2,0
24,4,1,1,0
10,1,1,1,0
21,4,1,4,0
4,1,1,1,0
23,4,1,4,0
52,4,3,3,0
39,8,1,4,0
5,1,1,1,0
15,2,1,2,0
64,12,3,5,0
80,11,1,10,0
8,3,1,2,0
8,2,1,2,0
21,4,4,4,0
8,1,1,1,0
10,3,1,1,0
72,10,1,1,0
19,4,1,3,0
13,1,1,1,0
6,1,1,1,0
24,1,1,1,0
18,2,1,1,0
14,3,1,3,0
91,10,1,1,0
4,1,1,1,0
9,1,1,1,0
23,1,1,1,0
42,6,1,6,0
74,8,4,5,0
74,7,4,4,0
26,7,1,1,0
59,10,9,1,0
48,9,8,2,0
23,6,3,3,0
57,12,1,6,0
4,1,1,1,0
31,2,1,1,0
28,4,3,3,0
4,1,1,1,0
7,1,1,1,0
30,5,1,5,0
159,97,1,10,0
17,1,1,1,0
11,2,1,2,0
16,1,1,1,0
31,5,5,4,0
21,5,1,5,0
4,1,1,1,0
40,8,7,4,0
213,64,49,25,0
11,1,1,1,0
36,3,1,2,0
4,1,1,1,0
13,2,1,2,0
34,5,1,4,0
5,1,1,1,0
55,7,6,3,0
4,1,1,1,0
27,2,1,2,0
26,4,3,2,0
17,2,1,2,0
22,5,1,5,0
9,2,1,2,0
18,5,1,5,0
4,1,1,1,0
34,8,1,2,0
4,1,1,1,0
34,4,1,3,0
35,7,7,3,0
36,1,1,1,0
18,1,1,1,0
25,3,1,3,0
31,7,5,5,0
4,1,1,1,0
12,2,1,2,0
83,11,1,4,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
5,1,1,1,0
4,1,1,1,0
5,1,1,1,0
10,1,1,1,0
11,2,1,2,0
10,1,1,1,0
12,3,1,1,0
8,2,1,2,0
14,3,3,1,0
18,4,4,3,0
25,6,1,3,0
82,20,14,4,0
82,20,14,4,0
4,1,1,1,0
11,1,1,1,0
38,6,6,4,0
18,2,1,1,0
24,2,1,1,0
97,39,1,2,0
97,18,18,12,0
19,6,4,4,0
118,6,1,6,0
34,3,1,3,0
16,3,1,2,0
75,7,1,7,0
96,7,5,6,0
12,2,1,2,0
17,3,1,3,0
50,7,3,6,0
8,3,3,2,0
104,14,1,7,0
12,4,3,3,0
30,5,3,4,0
25,3,1,3,0
6,3,3,2,0
8,3,3,2,0
6,3,3,2,0
23,7,7,4,0
14,2,1,2,0
10,2,1,2,0
10,2,1,2,0
11,2,1,2,0
32,8,1,5,0
11,2,1,2,0
11,2,1,2,0
11,2,1,2,0
11,2,1,2,0
10,2,1,2,0
39,13,13,10,0
11,2,1,2,0
9,2,1,2,0
17,2,1,2,0
10,2,1,1,0
11,2,1,2,0
11,2,1,2,0
11,2,1,2,0
22,4,1,4,0
11,2,1,2,0
20,1,1,1,0
26,3,1,3,0
7,2,1,1,0
10,2,1,2,0
11,2,1,2,0
11,2,1,2,0
19,2,1,2,0
10,2,1,2,0
24,2,1,2,0
40,4,1,2,0
26,5,1,3,0
41,10,3,9,0
23,4,4,2,0
10,2,1,2,0
32,4,1,3,0
17,2,1,2,0
38,4,1,4,0
14,2,1,2,0
4,1,1,1,0
6,3,3,2,0
6,3,3,2,0
10,3,3,2,0
40,11,9,7,0
6,3,3,2,0
23,3,1,3,0
23,3,1,3,0
24,4,1,3,0
9,2,1,2,0
4,1,1,1,0
39,4,1,4,0
16,3,1,3,0
37,6,4,4,0
6,3,3,2,0
6,3,3,2,0
8,3,3,2,0
23,9,9,4,0
6,3,3,2,0
6,3,3,2,0
6,3,3,2,0
9,3,3,2,0
32,11,11,5,0
68,5,1,4,0
4,1,1,1,0
73,9,4,8,0
58,8,1,8,0
19,4,1,4,0
26,3,1,2,0
27,6,1,6,0
120,16,16,14,0
30,5,1,5,0
37,4,1,4,0
4,2,1,1,0
4,2,1,1,0
80,11,10,7,0
7,3,1,3,0
34,5,1,5,0
33,5,1,5,0
7,2,1,1,0
9,3,1,3,0
206,16,10,9,0
171,15,11,4,0
43,2,1,2,0
99,6,1,6,0
42,2,1,2,0
44,2,1,2,0
176,27,1,2,0
59,3,1,2,0
140,20,1,2,0
21,1,1,1,0
65,3,1,2,0
18,1,1,1,0
123,11,1,7,0
38,2,1,2,0
41,3,1,2,0
74,10,1,2,0
77,11,7,4,0
73,6,3,4,0
104,7,5,5,0
507,30,24,22,0
58,5,1,1,0
33,2,1,1,0
54,5,1,1,0
31,2,1,1,0
33,2,1,1,0
114,7,4,5,0
26,9,7,3,0
30,2,1,2,0
4,1,1,1,0
81,9,1,2,0
69,8,1,2,0
78,11,1,2,0
60,6,1,6,0
61,3,1,2,0
30,7,7,4,0
21,2,1,2,0
49,8,1,8,0
36,3,1,1,0
14,1,1,1,0
164,6,1,6,0
295,13,1,12,0
53,2,1,2,0
56,3,1,2,0
241,38,1,2,0
27,4,1,3,0
46,5,1,2,0
36,7,1,3,0
11,2,1,1,0
18,2,1,1,0
10,2,1,1,0
83,7,1,5,0
9,1,1,1,0
29,3,1,3,0
9,1,1,1,0
36,4,1,2,0
42,5,1,2,0
13,1,1,1,0
41,3,3,3,0
5,1,1,1,0
5,1,1,1,0
6,1,1,1,0
28,1,1,1,0
79,11,4,8,0
32,3,1,3,0
28,2,1,2,0
35,5,1,2,0
46,6,1,6,0
27,7,1,1,0
18,3,1,1,0
11,1,1,1,0
21,2,1,2,0
3,1,1,1,0
4,1,1,1,0
158,29,15,14,0
36,8,6,5,0
5,1,1,1,0
14,2,1,2,0
64,5,1,5,0
13,1,1,1,0
14,1,1,1,0
33,4,1,3,0
45,4,1,4,0
74,7,3,6,0
28,3,1,3,0
27,3,1,3,0
28,3,1,3,0
34,3,1,3,0
36,4,1,3,0
11,1,1,1,0
20,3,1,3,0
6,1,1,1,0
56,5,1,5,0
63,2,1,2,0
5,1,1,1,0
4,1,1,1,0
5,1,1,1,0
349,73,50,28,0
26,1,1,1,0
136,19,9,11,0
75,6,1,6,0
52,5,1,3,0
45,11,7,7,0
41,4,1,2,0
10,1,1,1,0
11,1,1,1,0
35,2,1,2,0
10,1,1,1,0
22,2,1,2,0
11,1,1,1,0
11,1,1,1,0
10,1,1,1,0
66,15,1,15,0
14,1,1,1,0
38,4,1,4,0
137,15,7,8,0
69,8,5,4,0
41,8,6,5,0
36,8,6,5,0
87,6,4,5,0
189,33,15,16,0
76,8,4,7,0
32,1,1,1,0
69,5,1,4,0
4,1,1,1,0
93,5,1,5,0
34,8,6,5,0
35,8,1,4,0
25,5,1,4,0
15,3,1,1,0
9,2,1,2,0
44,5,1,5,0
88,5,1,5,0
4,1,1,1,0
174,19,11,8,0
16,1,1,1,0
39,4,1,3,0
4,1,1,1,0
33,2,1,2,0
5,1,1,1,0
19,3,1,3,0
5,1,1,1,0
38,5,1,4,0
24,5,1,3,0
25,5,1,3,0
24,5,1,3,0
47,5,1,3,0
109,9,3,6,0
82,19,10,5,0
39,5,1,4,0
54,12,4,4,0
43,6,4,6,0
23,2,1,2,0
32,6,5,4,0
37,10,7,3,0
30,10,7,3,0
26,6,5,4,0
12,2,1,2,0
188,33,24,28,0
60,9,4,7,0
17,5,4,5,0
10,2,1,2,0
19,3,1,3,0
26,6,1,3,0
19,3,1,3,0
26,6,1,3,0
10,2,1,2,0
16,2,1,2,0
61,2,1,2,0
18,2,1,2,0
4,1,1,1,0
23,3,1,3,0
4,1,1,1,0
23,3,1,3,0
51,10,1,6,0
12,5,1,1,0
5,1,1,1,0
80,10,8,7,0
30,2,1,2,0
16,3,1,2,0
12,2,1,2,0
7,1,1,1,0
7,1,1,1,0
13,2,1,2,0
34,4,1,2,0
43,6,6,2,0
16,2,1,1,0
24,4,4,4,0
191,24,16,15,0
8,2,1,2,0
10,4,4,4,0
40,5,1,5,0
24,6,6,2,0
16,3,1,2,0
88,13,4,12,0
7,1,1,1,0
14,1,1,1,0
11,2,1,1,0
12,1,1,1,0
12,1,1,1,0
12,1,1,1,0
4,2,1,1,0
5,1,1,1,0
7,2,1,2,0
14,3,1,2,0
6,1,1,1,0
12,1,1,1,0
11,1,1,1,0
4,1,1,1,0
8,2,1,2,0
11,1,1,1,0
21,2,1,2,0
14,1,1,1,0
77,2,1,2,0
14,3,1,3,0
14,3,1,3,0
11,2,1,2,0
14,3,1,3,0
52,4,1,3,0
65,8,8,4,0
96,9,3,6,0
9,1,1,1,0
58,7,6,6,0
35,1,1,1,0
8,1,1,1,0
41,8,1,5,0
24,3,1,2,0
15,2,1,2,0
25,2,1,2,0
4,1,1,1,0
15,2,1,2,0
9,2,1,2,0
16,2,1,2,0
11,2,1,2,0
17,2,1,1,0
7,2,1,1,0
52,1,1,1,0
145,42,42,32,0
19,3,1,2,0
41,7,1,4,0
32,6,1,3,0
10,1,1,1,0
26,3,1,2,0
19,1,1,1,0
37,4,1,4,0
13,2,1,1,0
52,8,1,7,0
12,2,1,2,0
22,4,4,2,0
9,1,1,1,0
8,3,1,2,0
17,4,4,1,0
48,12,10,1,0
49,6,4,4,0
9,1,1,1,0
22,4,1,2,0
20,3,1,3,0
37,4,1,3,0
13,1,1,1,0
5,1,1,1,0
37,10,8,2,0
26,4,1,2,0
56,8,3,4,0
5,1,1,1,0
37,6,1,2,0
4,1,1,1,0
34,7,1,3,0
4,1,1,1,0
29,3,1,2,0
30,3,1,3,0
30,3,1,3,0
34,3,1,3,0
9,1,1,1,0
26,6,3,5,0
23,9,5,3,0
23,9,5,3,0
30,5,3,3,0
6,1,1,1,0
16,5,1,4,0
30,5,3,2,0
23,3,1,3,0
32,3,1,2,0
26,4,1,3,0
11,3,1,2,0
20,3,1,3,0
28,3,1,3,0
36,4,1,1,0
64,10,9,9,0
15,1,1,1,0
34,2,1,2,0
59,6,3,5,0
69,11,6,8,0
74,4,3,3,0
52,6,3,5,0
21,1,1,1,0
33,1,1,1,0
81,9,8,7,0
52,4,1,4,0
27,1,1,1,0
15,2,1,1,0
22,1,1,1,0
52,3,1,3,0
10,1,1,1,0
10,1,1,1,0
7,1,1,1,0
5,1,1,1,0
9,1,1,1,0
8,1,1,1,0
28,4,4,3,0
26,7,1,4,0
19,2,1,2,0
14,3,1,3,0
6,1,1,1,0
5,1,1,1,0
8,1,1,1,0
9,1,1,1,0
6,1,1,1,0
8,1,1,1,0
12,2,1,2,0
8,2,1,2,0
6,1,1,1,0
10,1,1,1,0
8,1,1,1,0
9,1,1,1,0
221,19,16,14,0
95,12,6,12,0
12,2,1,2,0
94,25,22,14,0
6,1,1,1,0
4,1,1,1,0
43,6,3,4,0
43,3,1,3,0
6,1,1,1,0
8,1,1,1,0
10,1,1,1,0
10,1,1,1,0
10,1,1,1,0
11,1,1,1,0
10,1,1,1,0
26,5,1,3,0
29,6,1,4,0
35,7,1,4,0
20,3,1,2,0
18,3,1,2,0
17,6,1,1,0
21,7,1,1,0
27,8,1,1,0
21,7,1,1,0
58,7,1,2,0
14,2,1,2,0
18,3,1,3,0
25,4,1,4,0
18,3,1,3,0
8,1,1,1,0
6,1,1,1,0
14,2,1,1,0
7,2,1,1,0
75,15,1,15,0
56,5,1,4,0
56,5,1,4,0
58,5,1,4,0
57,5,1,4,0
54,4,1,3,0
44,4,1,3,0
13,2,1,1,0
13,2,1,1,0
13,2,1,1,0
13,2,1,1,0
15,2,1,1,0
13,2,1,1,0
9,2,1,1,0
6,1,1,1,0
9,2,1,1,0
6,1,1,1,0
9,2,1,1,0
6,1,1,1,0
